Similitud de la palabra "maquinaria"

Raw_Frequency              | Relative_Frequency         | Sublineal                  | IDF_BM25                   | 
remates             : 0.172| pareja              : 0.170| escala              : 0.170| diagnosticarón      : 0.171| 
profundo            : 0.171| bombas              : 0.170| desgrana            : 0.170| ortopédico          : 0.169| 
transformación      : 0.171| bombardear          : 0.170| bombardear          : 0.169| profundo            : 0.169| 
profr               : 0.171| hampón              : 0.169| únicamente          : 0.169| joyce               : 0.168| 
institucional       : 0.171| cuota               : 0.169| bombas              : 0.169| parkinson           : 0.168| 
refugio             : 0.170| piden               : 0.169| utrera              : 0.169| profr               : 0.168| 
láser               : 0.170| invalidar           : 0.169| sabines             : 0.168| orilla              : 0.168| 
navarrete           : 0.170| testigos            : 0.169| excélsior           : 0.168| nicanor             : 0.168| 
bombardear          : 0.169| esterilidad         : 0.169| plural              : 0.168| imperial            : 0.168| 
ola                 : 0.169| personalista        : 0.169| personalista        : 0.168| salcedo             : 0.168| 
empeñar             : 0.169| profr               : 0.169| empeñar             : 0.168| recorte             : 0.167| 
cocinero            : 0.169| corp                : 0.168| reiterar            : 0.167| escala              : 0.167| 
nicanor             : 0.169| amenazar            : 0.168| salcedo             : 0.167| cintra              : 0.167| 
pemexminatitlán     : 0.169| cana                : 0.167| society             : 0.167| coordinación        : 0.167| 
plural              : 0.168| redito              : 0.167| láser               : 0.167| sabines             : 0.166| 
dionisio            : 0.168| galvan              : 0.167| insurgente          : 0.166| seria               : 0.166| 
ginecólogo          : 0.168| navarrete           : 0.167| cerebro             : 0.166| navarrete           : 0.166| 
society             : 0.168| rocio               : 0.167| esterilidad         : 0.166| macias              : 0.166| 
estipular           : 0.167| láser               : 0.167| macias              : 0.166| galopina            : 0.166| 
excélsior           : 0.167| salcedo             : 0.166| cana                : 0.166| insistente          : 0.165| 
slogan              : 0.167| alarme              : 0.166| redito              : 0.166| económicas          : 0.165| 
giroux              : 0.166| titular             : 0.166| cintra              : 0.166| antiinflación       : 0.164| 
cerebro             : 0.166| joyce               : 0.165| hampón              : 0.165| ola                 : 0.164| 
económicas          : 0.166| recorte             : 0.165| económicas          : 0.165| insurgente          : 0.164| 
desplomar           : 0.165| sabines             : 0.165| seria               : 0.164| society             : 0.164| 
salcedo             : 0.165| económicas          : 0.165| antiinflación       : 0.164| valderrama          : 0.164| 
desplazan           : 0.165| hablaron            : 0.164| giroux              : 0.164| excélsior           : 0.164| 
insistente          : 0.165| solas               : 0.164| antiestadunidense   : 0.164| amplar              : 0.164| 
obviamente          : 0.165| orilla              : 0.164| insistente          : 0.164| esterilidad         : 0.163| 
recurrente          : 0.165| excélsior           : 0.164| estipular           : 0.164| antiestadunidense   : 0.163| 
esterilidad         : 0.165| reprobar            : 0.163| orilla              : 0.164| suficientemente     : 0.163| 
recorte             : 0.164| random              : 0.163| pareja              : 0.163| desperdiciar        : 0.163| 
manzanilla          : 0.164| feriado             : 0.163| alarme              : 0.163| dueñas              : 0.162| 
bombas              : 0.164| económica           : 0.162| valderrama          : 0.163| cerebro             : 0.162| 
lloyd               : 0.164| desplomar           : 0.162| acatará             : 0.163| utrera              : 0.162| 
macias              : 0.164| delincuencia        : 0.162| galopina            : 0.162| lloyd               : 0.162| 
acatará             : 0.164| dueñas              : 0.162| pariendo            : 0.161| giroux              : 0.162| 
solas               : 0.163| cintra              : 0.162| desperdiciar        : 0.161| random              : 0.162| 
hablaron            : 0.163| macias              : 0.162| feriado             : 0.161| reprobar            : 0.161| 
valderrama          : 0.163| empeñar             : 0.161| amplar              : 0.161| refugio             : 0.161| 
dueñas              : 0.163| genoves             : 0.161| lloyd               : 0.160| resultaba           : 0.160| 
utrera              : 0.162| giroux              : 0.161| resultaba           : 0.160| área                : 0.160| 
pareja              : 0.162| financieros         : 0.161| manzanilla          : 0.160| alarmar             : 0.160| 
parkinson           : 0.162| galopina            : 0.160| acercaronse         : 0.160| amenazar            : 0.159| 
insurgente          : 0.162| alponte             : 0.160| random              : 0.160| provocaré           : 0.159| 
escala              : 0.161| cerebro             : 0.160| hablaron            : 0.159| plural              : 0.159| 
amplar              : 0.161| petroprecios        : 0.160| solas               : 0.159| collarín            : 0.158| 
heredar             : 0.161| seria               : 0.160| suficientemente     : 0.159| pariendo            : 0.157| 
hampón              : 0.161| valderrama          : 0.160| desplomar           : 0.159| acabarán            : 0.157| 
analizando          : 0.161| ola                 : 0.159| renglón             : 0.159| solas               : 0.157| 
iii                 : 0.161| plural              : 0.159| coordinación        : 0.159| hablaron            : 0.157| 
miguel              : 0.160| lloyd               : 0.159| refugio             : 0.159| financieros         : 0.157| 
delincuencia        : 0.160| desperdiciar        : 0.159| genoves             : 0.158| slogan              : 0.157| 
chevron             : 0.160| imperial            : 0.159| cocinero            : 0.158| acatará             : 0.157| 
seria               : 0.160| miguel              : 0.158| financieros         : 0.158| clandestinaje       : 0.157| 
financieros         : 0.160| insistente          : 0.158| ola                 : 0.158| miguel              : 0.157| 
imperial            : 0.160| empecinamiento      : 0.158| imperial            : 0.157| inmolarme           : 0.156| 
resultaba           : 0.160| adicional           : 0.158| carolina            : 0.157| adicional           : 0.156| 
acabarán            : 0.159| pariendo            : 0.158| dueñas              : 0.157| desplazan           : 0.156| 
titular             : 0.159| acatará             : 0.157| movimiento          : 0.156| cocinero            : 0.155| 
suficientemente     : 0.158| aprovechar          : 0.157| atrocidad           : 0.156| alponte             : 0.155| 
sede                : 0.158| carolina            : 0.157| ventura             : 0.156| ventura             : 0.155| 
antiestadunidense   : 0.158| alarmar             : 0.156| alarmar             : 0.156| feriado             : 0.155| 
alponte             : 0.158| atrocidad           : 0.156| chevron             : 0.156| tojolabal           : 0.155| 
acercaronse         : 0.158| provocaré           : 0.156| gritaron            : 0.155| desplomar           : 0.155| 
random              : 0.158| clandestinaje       : 0.156| adicional           : 0.155| agencias            : 0.154| 
genoves             : 0.158| amplar              : 0.156| acción              : 0.155| vince               : 0.154| 
entusiasme          : 0.158| resultaba           : 0.155| sede                : 0.155| golle               : 0.154| 
desperdiciar        : 0.157| slogan              : 0.155| amenazar            : 0.155| ventas              : 0.154| 
renglón             : 0.157| acción              : 0.155| tojolabal           : 0.155| titular             : 0.154| 
ventas              : 0.157| alternativa         : 0.154| provocaré           : 0.154| delincuencia        : 0.154| 
coordinación        : 0.157| chevron             : 0.154| delincuencia        : 0.154| avispero            : 0.154| 
atrocidad           : 0.156| iii                 : 0.154| área                : 0.154| alarme              : 0.154| 
carolina            : 0.156| ventura             : 0.153| analizando          : 0.153| movimiento          : 0.154| 
