Similitud de la palabra "abogado"

Raw_Frequency              | Relative_Frequency         | Sublineal                  | IDF_BM25                   | 
concepción          : 0.078| aclarar             : 0.077| frente              : 0.077| roblero             : 0.078| 
señal               : 0.078| producción          : 0.077| disciplinado        : 0.076| plantel             : 0.077| 
crecimiento         : 0.078| mexicano            : 0.077| único               : 0.076| elector             : 0.077| 
acreditó            : 0.078| roblero             : 0.077| bruto               : 0.076| necesariamente      : 0.077| 
incluir             : 0.077| útil                : 0.076| atraso              : 0.076| frente              : 0.077| 
amplio              : 0.077| desempeño           : 0.076| oficial             : 0.076| mexicano            : 0.077| 
esperanza           : 0.077| funcionamiento      : 0.076| implicar            : 0.076| instituto           : 0.077| 
intercambio         : 0.077| aprueben            : 0.076| corresponder        : 0.076| departamento        : 0.077| 
plantel             : 0.077| gubernamental       : 0.076| útil                : 0.075| merrill             : 0.077| 
partir              : 0.077| prosiguir           : 0.076| asociación          : 0.075| disciplina          : 0.077| 
mackey              : 0.077| iusacel             : 0.076| teoría              : 0.075| teoría              : 0.077| 
val                 : 0.076| monetario           : 0.075| ofrecer             : 0.075| contar              : 0.076| 
recibir             : 0.076| partir              : 0.075| eclampsia           : 0.075| rectoría            : 0.076| 
luchar              : 0.076| esperar             : 0.075| plantel             : 0.075| equitativo          : 0.076| 
instituto           : 0.076| lado                : 0.075| tampoco             : 0.075| aprueben            : 0.076| 
posición            : 0.076| octubre             : 0.075| rectoría            : 0.075| ofrecer             : 0.075| 
villarreal          : 0.075| paso                : 0.074| independiente       : 0.075| inequitativo        : 0.075| 
disciplina          : 0.075| preventivo          : 0.074| capulín             : 0.074| atraso              : 0.075| 
estrella            : 0.075| aspirante           : 0.074| avalen              : 0.074| producción          : 0.075| 
similar             : 0.075| año                 : 0.074| testigo             : 0.074| luchar              : 0.075| 
necesariamente      : 0.075| respecto            : 0.074| colegio             : 0.074| inventario          : 0.074| 
esperar             : 0.075| fórmula             : 0.074| española            : 0.074| señal               : 0.074| 
mortal              : 0.075| problema            : 0.074| año                 : 0.074| incidir             : 0.074| 
encima              : 0.075| méxico              : 0.074| méxico              : 0.074| capulín             : 0.074| 
preferir            : 0.074| agregar             : 0.074| red                 : 0.073| desastroso          : 0.074| 
virtud              : 0.074| silvia              : 0.074| chocolate           : 0.073| asociación          : 0.074| 
resistencia         : 0.074| merrill             : 0.073| pronto              : 0.073| paso                : 0.074| 
año                 : 0.074| concepción          : 0.073| cobrar              : 0.073| año                 : 0.074| 
territorio          : 0.074| disciplina          : 0.073| instituto           : 0.073| contacto            : 0.074| 
permitirán          : 0.074| penalización        : 0.073| intercambio         : 0.073| méxico              : 0.073| 
rubio               : 0.074| oportunidad         : 0.073| desastroso          : 0.073| prosiguir           : 0.073| 
méxico              : 0.074| apresurado          : 0.073| abandonado          : 0.072| abandonado          : 0.073| 
operación           : 0.074| permitir            : 0.073| equitativo          : 0.072| esperanza           : 0.073| 
lv                  : 0.074| pese                : 0.073| encima              : 0.072| eléctrica           : 0.073| 
sostenida           : 0.074| tesis               : 0.072| elector             : 0.072| octubre             : 0.073| 
equitativo          : 0.073| señal               : 0.072| cómo                : 0.072| iusacel             : 0.073| 
vegas               : 0.073| preferir            : 0.072| esperanza           : 0.071| vegas               : 0.073| 
presa               : 0.073| único               : 0.072| sumamente           : 0.071| red                 : 0.072| 
atraso              : 0.073| voto                : 0.072| celebrar            : 0.071| disciplinado        : 0.072| 
asociación          : 0.073| resolver            : 0.071| similar             : 0.071| bancario            : 0.072| 
útil                : 0.072| estudiantado        : 0.071| eléctrica           : 0.071| audiencia           : 0.072| 
estudiantado        : 0.072| avalen              : 0.071| movilización        : 0.071| defecto             : 0.072| 
ii                  : 0.072| bombardear          : 0.071| filiación           : 0.071| agregar             : 0.072| 
rectoría            : 0.072| frente              : 0.071| inequitativo        : 0.071| aspirante           : 0.071| 
incomprensible      : 0.072| equilibrado         : 0.071| aspirante           : 0.071| próximo             : 0.071| 
iusacel             : 0.071| encima              : 0.070| merrill             : 0.070| sentir              : 0.071| 
audiencia           : 0.071| político            : 0.070| ii                  : 0.070| resolver            : 0.071| 
avalen              : 0.071| inducir             : 0.070| aclarar             : 0.070| tesis               : 0.071| 
resolver            : 0.071| incluir             : 0.070| concepción          : 0.070| único               : 0.071| 
funcionamiento      : 0.070| asignar             : 0.070| operación           : 0.070| territorio          : 0.071| 
teoría              : 0.070| extranjero          : 0.070| propio              : 0.070| respecto            : 0.071| 
porrúa              : 0.070| permitirán          : 0.070| registrado          : 0.069| cobrar              : 0.070| 
abandonado          : 0.070| operación           : 0.070| mortal              : 0.069| suministro          : 0.070| 
celebrar            : 0.070| eléctrica           : 0.069| simple              : 0.069| avalen              : 0.070| 
frente              : 0.070| atraso              : 0.069| conocedor           : 0.069| julio               : 0.070| 
sentir              : 0.070| partido             : 0.069| val                 : 0.069| voto                : 0.070| 
octubre             : 0.070| deben               : 0.069| político            : 0.069| eclampsia           : 0.069| 
ofrecer             : 0.070| custodio            : 0.069| permitirán          : 0.069| pronto              : 0.069| 
enrique             : 0.070| vegas               : 0.069| gravídico           : 0.069| madrazo             : 0.069| 
tampoco             : 0.070| pérsico             : 0.069| funcionamiento      : 0.069| político            : 0.069| 
